"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STRATA","GQ","PERNUM","PERWT","NCHILD","NCHLT5","SEX","AGE","MARST","RACE","RACED","HISPAN","HISPAND","EDUC","EDUCD","EMPSTAT","EMPSTATD","INCWAGE","VETSTAT","VETSTATD"
2019,201901,192640,2019001107574,8514.0,2019001926401,370206,1,3,18730.8,0,0,2,34,6,2,200,0,0,10,101,1,10,25000,1,11
2019,201901,192640,2019001107574,8514.0,2019001926401,370206,1,4,18730.8,0,0,2,32,6,2,200,0,0,10,101,1,10,25000,1,11
2019,201901,192640,2019001107574,8514.0,2019001926401,370206,1,5,12229.2,0,0,1,30,6,2,200,0,0,8,81,1,10,19000,1,11
2019,201901,192950,2019001110721,42570.0,2019001929501,670806,1,1,42570.0,1,0,2,45,6,2,200,0,0,7,71,1,10,36000,1,11
2019,201901,193104,2019001112165,91641.6,2019001931041,650906,1,1,91641.6,3,1,2,36,1,7,700,1,100,2,23,1,10,16700,1,11
2019,201901,193104,2019001112165,91641.6,2019001931041,650906,1,2,82663.2,3,1,1,38,1,7,700,1,100,2,23,1,10,40000,1,11
2019,201901,193104,2019001112165,91641.6,2019001931041,650906,1,3,82972.8,0,0,1,20,6,7,700,1,100,7,71,1,10,24000,1,11
2019,201901,193259,2019001113659,13622.4,2019001932591,790206,1,1,13622.4,0,0,1,60,1,1,100,0,0,6,63,1,10,0,1,11
2019,201901,193414,2019001115154,22910.4,2019001934141,190706,1,1,22910.4,0,0,2,56,1,1,100,1,100,2,22,1,10,8600,1,11
2019,201901,193414,2019001115154,22910.4,2019001934141,190706,1,2,32198.4,0,0,1,60,1,1,100,1,100,2,23,1,10,7300,1,11
2019,201901,194188,2019001123458,4644.0,2019001941881,650806,1,1,4644.0,0,0,1,62,1,1,100,0,0,7,71,1,10,107000,2,20
2019,201901,194343,2019001124971,5882.4,2019001943431,650606,1,1,5882.4,1,0,1,60,5,1,100,1,100,10,101,1,10,40000,1,11
2019,201901,194343,2019001124971,5882.4,2019001943431,650606,1,2,6656.4,0,0,2,21,6,1,100,1,100,7,71,1,10,1000,1,11
2019,201901,194498,2019001126489,9907.2,2019001944981,10306,1,1,9907.2,0,0,1,57,1,4,400,0,0,8,81,1,10,96000,1,11
2019,201901,194498,2019001126489,9907.2,2019001944981,10306,1,2,8823.6,0,0,2,46,1,4,400,0,0,6,63,1,10,46800,1,11
2019,201901,194652,2019001127978,14396.4,2019001946521,731506,1,2,13932.0,0,0,1,65,1,1,100,0,0,10,101,1,10,127000,1,11
2019,201901,194962,2019001131505,13932.0,2019001949621,374306,1,1,14086.8,1,0,2,53,6,7,700,4,416,2,23,1,10,0,1,11
2019,201901,194962,2019001131505,13932.0,2019001949621,374306,1,2,17337.6,2,0,2,31,4,7,700,4,416,3,30,1,10,12000,1,11
2019,201901,195117,2019001133117,4179.6,2019001951171,1010006,1,1,4024.8,0,0,2,50,2,1,100,0,0,7,71,1,10,28000,1,11
2019,201901,195272,2019001134550,17802.0,2019001952721,370506,1,1,17802.0,1,1,1,27,6,7,700,1,100,6,63,1,10,55000,1,11
2019,201901,195272,2019001134550,17802.0,2019001952721,370506,1,2,17956.8,1,1,2,28,6,1,100,0,0,6,63,1,10,30000,1,11
2019,201901,195426,2019001136299,21052.8,2019001954261,850906,1,1,21052.8,0,0,2,41,6,1,100,0,0,6,65,1,10,130000,1,11
2019,201901,195581,2019001138131,8359.2,2019001955811,1070206,1,1,8359.2,3,0,1,45,1,3,399,1,100,6,63,1,10,24000,1,11
2019,201901,195581,2019001138131,8359.2,2019001955811,1070206,1,2,13467.6,3,0,2,39,1,3,399,1,100,6,63,1,10,30000,1,11
2019,201901,195581,2019001138131,8359.2,2019001955811,1070206,1,3,12384.0,0,0,2,20,6,3,399,1,100,6,63,1,10,5000,1,11
2019,201901,195736,2019001140028,10990.8,2019001957361,851106,1,1,10990.8,2,0,2,44,1,1,100,0,0,10,101,1,10,571000,1,11
2019,201901,195736,2019001140028,10990.8,2019001957361,851106,1,2,8978.4,2,0,1,45,1,1,100,0,0,8,81,1,10,160000,1,11
2019,201901,195891,2019001141700,11145.6,2019001958911,373106,1,1,11145.6,0,0,2,64,4,1,100,0,0,11,116,1,10,330000,1,11
2019,201901,196046,2019001143444,8204.4,2019001960461,376806,1,1,8204.4,1,0,1,63,1,1,100,0,0,6,63,1,10,7000,1,11
2019,201901,196046,2019001143444,8204.4,2019001960461,376806,1,2,7740.0,1,0,2,65,1,1,100,0,0,6,63,1,10,12000,1,11
2019,201901,196046,2019001143444,8204.4,2019001960461,376806,1,3,13467.6,1,0,1,36,4,1,100,0,0,6,63,1,10,100000,1,11
2019,201901,196200,2019001145090,2786.4,2019001962001,250006,1,2,1702.8,0,0,2,59,1,1,100,0,0,6,65,1,10,17400,1,11
2019,201901,196510,2019001148436,14551.2,2019001965101,851106,1,1,14551.2,0,0,1,54,4,2,200,0,0,11,114,1,12,70000,1,11
2019,201901,196665,2019001150063,8668.8,2019001966651,130206,1,1,8668.8,1,0,2,46,1,1,100,1,100,10,101,1,10,66000,1,11
2019,201901,196665,2019001150063,8668.8,2019001966651,130206,1,2,8049.6,1,0,1,43,1,1,100,1,100,10,101,1,10,75000,1,11
2019,201901,196820,2019001151852,17802.0,2019001968201,750306,1,1,17802.0,0,0,2,56,4,5,500,0,0,7,71,1,10,20000,1,11
2019,201901,196974,2019001153351,5263.2,2019001969741,371806,1,1,5263.2,0,0,2,20,6,6,640,0,0,7,71,1,10,3000,1,11
2019,201901,197129,2019001154774,7120.8,2019001971291,730606,1,1,7120.8,0,0,1,63,1,1,100,1,100,7,71,1,10,49000,2,20
2019,201901,197439,2019001158039,12384.0,2019001974391,10106,1,1,12384.0,0,0,2,22,6,1,100,0,0,10,101,1,10,17000,1,11
2019,201901,197439,2019001158039,12384.0,2019001974391,10106,1,2,18111.6,0,0,2,22,6,1,100,0,0,6,64,1,10,2500,1,11
2019,201901,197594,2019001159646,10216.8,2019001975941,730406,1,1,10216.8,0,0,2,42,1,1,100,0,0,10,101,1,10,116000,1,11
2019,201901,197594,2019001159646,10216.8,2019001975941,730406,1,2,12384.0,0,0,1,45,1,1,100,0,0,10,101,1,10,150000,1,11
2019,201901,197748,2019001161234,24458.4,2019001977481,651106,1,1,24458.4,4,0,1,42,1,1,100,1,100,6,63,1,10,40000,1,11
2019,201901,197748,2019001161234,24458.4,2019001977481,651106,1,7,29412.0,0,0,1,52,1,1,100,1,100,1,16,1,10,26000,1,11
2019,201901,197748,2019001161234,24458.4,2019001977481,651106,1,8,31114.8,0,0,2,49,1,1,100,1,100,6,63,1,10,5000,1,11
2019,201901,197903,2019001162920,8204.4,2019001979031,10506,1,1,8204.4,0,0,1,49,1,1,100,0,0,7,71,1,10,83000,1,11
2019,201901,197903,2019001162920,8204.4,2019001979031,10506,1,2,7894.8,0,0,1,53,1,1,100,1,100,11,116,1,10,108000,1,11
2019,201901,198058,2019001164652,12538.8,2019001980581,372406,1,1,12538.8,3,0,1,60,1,7,700,4,426,6,63,1,10,30900,1,11
2019,201901,198058,2019001164652,12538.8,2019001980581,372406,1,2,12229.2,3,0,2,56,1,7,700,1,100,6,64,1,10,45000,1,11
2019,201901,198058,2019001164652,12538.8,2019001980581,372406,1,3,8049.6,0,0,1,24,6,7,700,0,0,6,63,1,10,17000,1,11
2019,201901,198213,2019001166165,25696.8,2019001982131,731406,1,1,25851.6,1,0,2,52,1,1,100,0,0,6,65,1,10,70000,1,11
2019,201901,198213,2019001166165,25696.8,2019001982131,731406,1,2,23839.2,1,0,1,52,1,1,100,0,0,6,63,1,10,100000,1,11
2019,201901,198368,2019001167913,9442.8,2019001983681,375306,1,1,9442.8,1,0,2,47,4,7,700,1,100,7,71,1,10,54000,1,11
2019,201901,198522,2019001169314,1857.6,2019001985221,610106,1,1,1857.6,0,0,2,49,1,1,100,0,0,6,64,1,10,5000,1,11
2019,201901,198522,2019001169314,1857.6,2019001985221,610106,1,2,1702.8,0,0,1,53,1,1,100,0,0,6,64,1,10,75000,1,11
2019,201901,198677,2019001170853,10990.8,2019001986771,371606,1,1,10990.8,4,0,1,49,1,1,100,1,100,6,63,1,10,60000,1,11
2019,201901,198677,2019001170853,10990.8,2019001986771,371606,1,2,8978.4,4,0,2,49,1,1,100,1,100,10,101,1,12,17900,1,11
2019,201901,198677,2019001170853,10990.8,2019001986771,371606,1,3,10681.2,0,0,2,21,6,1,100,1,100,7,71,1,10,13300,1,11
2019,201901,198832,2019001172453,8514.0,2019001988321,591006,1,3,12538.8,0,0,1,36,6,1,100,1,100,6,63,1,10,25700,1,11
2019,201901,198832,2019001172453,8514.0,2019001988321,591006,1,4,7740.0,0,0,1,34,6,1,100,1,100,4,40,1,10,20000,1,11
2019,201901,198832,2019001172453,8514.0,2019001988321,591006,1,5,8049.6,0,0,1,31,6,1,100,1,100,6,64,1,10,20000,1,11
2019,201901,198832,2019001172453,8514.0,2019001988321,591006,1,6,7430.4,0,0,2,23,6,1,100,1,100,10,101,1,10,10000,1,11
2019,201901,199296,2019001177376,4644.0,2019001992961,590206,1,2,5418.0,2,0,2,46,1,1,100,0,0,11,115,1,10,0,1,11
2019,201901,199296,2019001177376,4644.0,2019001992961,590206,1,3,6656.4,0,0,2,18,6,1,100,0,0,5,50,1,10,2600,1,11
2019,201901,199451,2019001178851,6501.6,2019001994511,290506,1,1,6346.8,3,2,1,31,1,1,100,0,0,6,65,1,14,45000,1,12
2019,201901,199606,2019001180435,49845.6,2019001996061,590506,1,1,49690.8,0,0,2,24,1,1,100,0,0,7,71,1,10,30000,1,11
2019,201901,199606,2019001180435,49845.6,2019001996061,590506,1,2,36223.2,0,0,1,24,1,6,670,0,0,7,71,1,10,100000,1,11
2019,201901,199606,2019001180435,49845.6,2019001996061,590506,1,3,69350.4,0,0,1,39,4,6,670,0,0,8,81,1,10,128000,1,11
2019,201901,199761,2019001182032,48607.2,2019001997611,650906,1,1,48607.2,0,0,2,59,3,2,200,0,0,6,63,1,10,24000,1,11
2019,201901,199761,2019001182032,48607.2,2019001997611,650906,1,2,78174.0,0,0,2,61,6,2,200,0,0,6,63,1,10,26000,1,11
2019,201901,200070,2019001184983,7894.8,2019002000701,371206,1,1,8049.6,2,0,1,54,1,7,700,4,412,5,50,1,10,32000,1,11
2019,201901,200070,2019001184983,7894.8,2019002000701,371206,1,2,9752.4,2,0,2,54,1,7,700,4,412,6,64,1,10,25000,1,11
2019,201901,200070,2019001184983,7894.8,2019002000701,371206,1,3,10526.4,1,1,2,30,6,7,700,4,412,7,71,1,10,22000,1,11
2019,201901,200225,2019001186560,13312.8,2019002002251,750706,1,1,13467.6,1,1,2,42,4,1,100,0,0,11,114,1,10,72000,1,11
2019,201901,200535,2019001189496,4644.0,2019002005351,711406,1,1,4644.0,2,0,2,58,1,6,600,0,0,10,101,1,10,130000,1,11
2019,201901,200535,2019001189496,4644.0,2019002005351,711406,1,2,5418.0,2,0,1,57,1,6,600,0,0,10,101,1,10,110000,1,11
2019,201901,200844,2019001192572,4489.2,2019002008441,870106,1,2,6811.2,1,0,1,47,1,1,100,0,0,6,64,1,10,110000,1,11
2019,201901,200844,2019001192572,4489.2,2019002008441,870106,1,3,3405.6,0,0,2,27,6,1,100,0,0,6,63,1,10,15000,1,11
2019,201901,200999,2019001194374,8049.6,2019002009991,850506,1,2,7585.2,0,0,2,53,1,4,400,0,0,10,101,1,10,180000,1,11
2019,201901,201309,2019001197622,7120.8,2019002013091,950206,1,1,7275.6,1,0,2,47,1,1,100,0,0,11,114,1,10,3600,1,11
2019,201901,201309,2019001197622,7120.8,2019002013091,950206,1,2,7120.8,1,0,1,44,1,1,100,0,0,10,101,1,10,90000,1,11
2019,201901,201464,2019001199331,11300.4,2019002014641,130106,1,1,11455.2,1,0,2,50,6,4,400,0,0,10,101,1,10,40000,1,11
2019,201901,201618,2019001200925,30031.2,2019002016181,990406,1,1,30031.2,0,0,1,34,6,1,100,1,100,7,71,1,10,57000,1,11
2019,201901,201773,2019001202508,9597.6,2019002017731,470206,1,1,9752.4,0,0,1,32,1,7,700,1,100,10,101,1,10,40000,1,11
2019,201901,201773,2019001202508,9597.6,2019002017731,470206,1,2,6501.6,0,0,2,23,1,7,700,4,428,6,63,1,10,10000,1,11
2019,201901,201928,2019001203897,40093.2,2019002019281,711406,1,1,39938.4,0,0,1,48,1,6,620,0,0,5,50,1,10,53000,1,11
2019,201901,201928,2019001203897,40093.2,2019002019281,711406,1,2,21207.6,0,0,2,44,1,6,620,0,0,7,71,1,10,57000,1,11
2019,201901,202238,2019001207124,10526.4,2019002022381,990306,1,1,10681.2,1,0,1,48,1,1,100,0,0,0,2,1,10,571000,1,11
2019,201901,202547,2019001210277,9597.6,2019002025471,10606,1,1,9597.6,0,0,2,61,1,1,100,0,0,10,101,1,10,52000,1,11
2019,201901,202547,2019001210277,9597.6,2019002025471,10606,1,2,9442.8,0,0,1,61,1,1,100,0,0,10,101,1,10,80000,1,11
2019,201901,202702,2019001211707,65635.2,2019002027021,710606,1,2,74458.8,4,0,1,44,1,7,700,1,100,0,2,1,10,27000,1,11
2019,201901,202702,2019001211707,65635.2,2019002027021,710606,1,3,48142.8,0,0,2,23,6,7,700,1,100,6,63,1,10,18000,1,11
2019,201901,202857,2019001213209,25387.2,2019002028571,376306,1,1,25542.0,3,0,2,40,1,7,700,1,100,6,65,1,10,1000,1,11
2019,201901,202857,2019001213209,25387.2,2019002028571,376306,1,2,27090.0,3,0,1,42,1,7,700,1,100,6,61,1,10,36000,1,11
2019,201901,203012,2019001214784,14860.8,2019002030121,731006,1,1,14860.8,0,0,1,62,1,1,100,0,0,11,115,1,10,571000,1,11
2019,201901,203321,2019001217823,13312.8,2019002033211,610306,1,1,13312.8,3,0,1,52,1,1,100,0,0,6,64,1,10,100000,1,11
2019,201901,203321,2019001217823,13312.8,2019002033211,610306,1,2,17337.6,3,0,2,51,1,1,100,0,0,6,65,1,10,40000,1,11
2019,201901,203321,2019001217823,13312.8,2019002033211,610306,1,4,22755.6,0,0,2,20,6,1,100,0,0,6,65,1,10,9400,1,11
2019,201901,203631,2019001221111,4644.0,2019002036311,375506,1,1,4644.0,2,1,1,50,1,2,200,0,0,6,63,1,10,34000,1,11
2019,201901,203631,2019001221111,4644.0,2019002036311,375506,1,2,5572.8,2,1,2,44,1,2,200,0,0,6,63,1,10,24000,1,11
2019,201901,203940,2019001224453,41796.0,2019002039401,890006,1,1,41796.0,0,0,1,48,6,2,200,0,0,6,63,1,10,120000,2,20
2019,201901,204095,2019001225828,17492.4,2019002040951,591406,1,1,17492.4,1,0,1,60,1,4,400,0,0,10,101,1,10,30000,1,11
2019,201901,204095,2019001225828,17492.4,2019002040951,591406,1,2,16873.2,1,0,2,56,1,4,400,0,0,7,71,1,10,105000,1,11
2019,201901,204250,2019001227847,16254.0,2019002042501,750406,1,1,16254.0,0,0,2,61,6,1,100,0,0,11,116,1,10,153000,1,11
2019,201901,204405,2019001229485,12693.6,2019002044051,670606,1,1,12693.6,0,0,2,64,4,1,100,0,0,11,115,1,10,68000,1,11
2019,201901,204560,2019001231153,9752.4,2019002045601,372106,1,1,9752.4,0,0,1,63,6,1,100,1,100,8,81,1,10,58000,1,11
2019,201901,204714,2019001232682,10062.0,2019002047141,650706,1,1,10216.8,2,0,1,54,4,1,100,1,100,6,65,1,10,83000,1,11
2019,201901,205024,2019001236260,7430.4,2019002050241,376006,1,2,7430.4,0,0,1,62,1,1,100,1,100,11,114,1,10,163000,1,11
2019,201901,205488,2019001241219,22136.4,2019002054881,810206,1,2,23374.8,0,0,1,54,1,8,802,0,0,10,101,1,10,129000,1,11
2019,201901,205798,2019001244255,11300.4,2019002057981,370106,1,1,11300.4,2,0,2,43,1,1,100,4,412,11,114,1,10,91000,1,11
2019,201901,205953,2019001245797,8049.6,2019002059531,710106,1,1,7894.8,0,0,1,26,6,1,100,0,0,6,65,1,10,47000,1,11
2019,201901,206262,2019001248992,13932.0,2019002062621,850206,1,1,13932.0,2,0,1,45,1,4,400,0,0,11,116,1,10,300000,1,11
2019,201901,206262,2019001248992,13932.0,2019002062621,850206,1,2,15015.6,2,0,2,40,1,4,400,0,0,11,114,1,10,100000,1,11
2019,201901,206727,2019001253859,32972.4,2019002067271,711406,1,1,32972.4,0,0,2,53,1,1,100,0,0,6,63,1,12,0,1,11
2019,201901,206727,2019001253859,32972.4,2019002067271,711406,1,2,39009.6,0,0,1,54,1,1,100,0,0,6,63,1,10,60000,1,11
2019,201901,206882,2019001255528,12074.4,2019002068821,410106,1,2,10371.6,2,1,1,34,1,1,100,0,0,10,101,1,10,220000,1,11
2019,201901,207036,2019001257145,10681.2,2019002070361,591006,1,1,10681.2,1,0,1,44,1,6,610,0,0,10,101,1,10,155000,1,11
2019,201901,207036,2019001257145,10681.2,2019002070361,591006,1,2,10990.8,1,0,2,40,1,6,610,0,0,11,116,1,10,50000,1,11
2019,201901,207191,2019001258863,9288.0,2019002071911,591406,1,1,9288.0,1,0,2,55,1,6,600,0,0,11,115,1,10,83000,1,11
2019,201901,207191,2019001258863,9288.0,2019002071911,591406,1,2,7585.2,1,0,1,54,1,6,600,0,0,10,101,1,10,80000,1,11
2019,201901,207191,2019001258863,9288.0,2019002071911,591406,1,3,11300.4,1,1,1,26,1,6,600,0,0,10,101,1,10,20000,1,11
2019,201901,207191,2019001258863,9288.0,2019002071911,591406,1,5,11145.6,1,1,2,28,1,1,100,0,0,10,101,1,10,35000,1,11
2019,201901,207501,2019001261756,9288.0,2019002075011,730906,1,1,9288.0,1,1,2,35,1,6,610,0,0,11,116,1,10,128000,1,11
2019,201901,207501,2019001261756,9288.0,2019002075011,730906,1,2,16254.0,1,1,1,35,1,6,610,0,0,11,116,1,10,87000,1,11
2019,201901,207656,2019001263402,71208.0,2019002076561,670806,1,1,71208.0,0,0,2,57,6,8,830,0,0,7,71,1,10,5000,1,11
2019,201901,208120,2019001268360,14396.4,2019002081201,590406,1,1,14396.4,1,0,1,42,1,1,100,0,0,10,101,1,10,80000,1,11
2019,201901,208120,2019001268360,14396.4,2019002081201,590406,1,2,12229.2,1,0,2,42,1,1,100,0,0,10,101,1,10,63000,1,11
2019,201901,208430,2019001271784,17028.0,2019002084301,376306,1,3,13777.2,0,0,1,19,6,8,842,0,0,6,63,1,10,25600,1,11
2019,201901,208739,2019001275288,6346.8,2019002087391,610206,1,1,6346.8,1,0,1,47,1,8,818,0,0,10,101,1,10,160000,1,11
2019,201901,208739,2019001275288,6346.8,2019002087391,610206,1,2,3405.6,1,0,2,47,1,8,818,0,0,6,63,1,10,22000,1,11
2019,201901,208894,2019001276965,5727.6,2019002088941,373506,1,1,5727.6,0,0,1,36,4,8,801,2,200,11,114,1,10,70000,1,11
2019,201901,208894,2019001276965,5727.6,2019002088941,373506,1,2,5418.0,0,0,2,29,6,1,100,4,416,10,101,1,10,24000,1,11
2019,201901,209049,2019001278617,15325.2,2019002090491,671006,1,1,15325.2,3,2,2,33,1,6,600,0,0,10,101,1,10,28400,1,11
2019,201901,209049,2019001278617,15325.2,2019002090491,671006,1,2,13158.0,3,2,1,34,1,6,600,0,0,10,101,1,10,45500,1,11
2019,201901,209204,2019001280079,10371.6,2019002092041,372406,1,1,10371.6,0,0,1,27,6,8,826,4,416,8,81,1,10,50000,1,11
2019,201901,209204,2019001280079,10371.6,2019002092041,372406,1,2,9907.2,3,2,2,43,6,8,826,4,416,0,2,1,10,70000,1,11
2019,201901,209204,2019001280079,10371.6,2019002092041,372406,1,6,12384.0,0,0,1,23,6,8,826,4,416,6,63,1,10,23400,1,11
2019,201901,209204,2019001280079,10371.6,2019002092041,372406,1,7,12384.0,0,0,1,19,6,8,826,4,416,6,61,1,10,10000,1,11
2019,201901,209204,2019001280079,10371.6,2019002092041,372406,1,10,8978.4,0,0,1,48,4,8,826,4,416,6,63,1,10,80000,1,11
2019,201901,209358,2019001281646,10216.8,2019002093581,770406,1,1,10216.8,0,0,2,64,4,1,100,0,0,11,116,1,10,85000,1,11
2019,201901,209823,2019001286483,31579.2,2019002098231,374706,1,1,31579.2,0,0,2,57,6,7,700,4,416,3,30,1,10,18000,1,11
2019,201901,209823,2019001286483,31579.2,2019002098231,374706,1,2,38700.0,0,0,1,58,6,7,700,1,100,1,17,1,10,30000,1,11
2019,201901,209978,2019001287990,5263.2,2019002099781,370306,1,1,5108.4,0,0,2,55,3,2,200,0,0,6,63,1,10,67000,1,11
2019,201901,210132,2019001289859,8359.2,2019002101321,650306,1,1,8359.2,2,1,2,34,1,1,100,0,0,6,63,1,10,7000,1,11
2019,201901,210597,2019001294408,8359.2,2019002105971,710706,1,1,8359.2,0,0,1,51,4,7,700,1,100,6,64,1,10,70000,1,11
2019,201901,210906,2019001297818,4953.6,2019002109061,851306,1,1,4953.6,1,0,1,59,1,6,640,0,0,7,71,1,10,120000,1,11
2019,201901,210906,2019001297818,4953.6,2019002109061,851306,1,3,7120.8,0,0,1,25,6,6,640,0,0,10,101,1,10,80000,1,11
2019,201901,211061,2019001299543,8359.2,2019002110611,851206,1,1,8204.4,1,0,1,54,1,1,100,0,0,10,101,1,10,325000,1,11
2019,201901,211216,2019001301383,10062.0,2019002112161,731006,1,1,10062.0,1,0,2,43,6,6,600,0,0,10,101,1,12,5000,1,11
2019,201901,211216,2019001301383,10062.0,2019002112161,731006,1,2,10062.0,1,0,1,45,6,6,600,0,0,6,64,1,10,24000,1,11
2019,201901,211216,2019001301383,10062.0,2019002112161,731006,1,3,13312.8,0,0,2,22,6,6,600,0,0,6,65,1,10,5000,1,11
2019,201901,211371,2019001303210,35758.8,2019002113711,373006,1,1,35758.8,2,1,1,42,6,1,100,1,100,7,71,1,10,65000,1,11
2019,201901,211371,2019001303210,35758.8,2019002113711,373006,1,3,30031.2,0,0,2,19,6,1,100,1,100,6,63,1,10,16000,1,11
2019,201901,211526,2019001304716,8823.6,2019002115261,590806,1,1,8823.6,2,0,2,41,1,1,100,0,0,8,81,1,10,19600,1,11
2019,201901,211526,2019001304716,8823.6,2019002115261,590806,1,2,10062.0,2,0,1,48,1,1,100,0,0,6,63,1,10,119000,1,11
2019,201901,211680,2019001306126,31424.4,2019002116801,950106,1,1,31424.4,0,0,2,57,1,6,600,0,0,7,71,1,10,57000,1,11
2019,201901,211835,2019001307776,17802.0,2019002118351,850806,1,2,17028.0,2,1,1,37,1,7,700,1,100,11,114,1,10,200000,1,11
2019,201901,211990,2019001309434,7740.0,2019002119901,376706,1,1,7740.0,1,1,1,31,1,1,100,0,0,10,101,1,10,75000,1,11
2019,201901,211990,2019001309434,7740.0,2019002119901,376706,1,2,8823.6,1,1,2,31,1,1,100,0,0,8,81,1,10,68000,1,11
2019,201901,212145,2019001310841,11610.0,2019002121451,590706,1,1,11610.0,0,0,2,60,4,1,100,0,0,6,65,1,10,55000,1,11
2019,201901,212300,2019001312484,5727.6,2019002123001,710106,1,1,5727.6,0,0,1,55,6,1,100,0,0,11,116,1,10,90000,1,11
2019,201901,212454,2019001313846,6966.0,2019002124541,470206,1,1,6966.0,0,0,1,65,1,1,100,0,0,6,63,1,10,75000,1,11
2019,201901,212764,2019001317084,8668.8,2019002127641,770406,1,2,8823.6,6,0,1,44,1,1,100,0,0,11,114,1,10,90000,2,20
2019,201901,212764,2019001317084,8668.8,2019002127641,770406,1,3,13003.2,0,0,2,22,1,1,100,0,0,6,63,1,10,10000,1,11
2019,201901,212764,2019001317084,8668.8,2019002127641,770406,1,9,15325.2,0,0,1,22,1,1,100,0,0,6,63,1,10,25000,2,20
2019,201901,212919,2019001318667,11610.0,2019002129191,710506,1,3,17182.8,2,0,1,42,1,1,100,0,0,8,81,1,10,24000,1,11
2019,201901,212919,2019001318667,11610.0,2019002129191,710506,1,6,15170.4,2,0,2,42,1,1,100,0,0,7,71,1,10,20800,1,11
2019,201901,213074,2019001320356,12074.4,2019002130741,372406,1,1,12074.4,0,0,2,58,4,1,100,0,0,7,71,1,10,35400,1,11
2019,201901,213383,2019001323429,32662.8,2019002133831,651106,1,1,32508.0,2,0,2,31,6,1,100,1,100,6,63,1,10,50000,1,11
2019,201901,213538,2019001325072,16873.2,2019002135381,371706,1,2,18421.2,2,0,2,60,1,6,600,0,0,10,101,1,10,90000,1,11
2019,201901,213538,2019001325072,16873.2,2019002135381,371706,1,3,20588.4,0,0,1,23,6,6,600,0,0,7,71,1,10,30000,1,11
2019,201901,213538,2019001325072,16873.2,2019002135381,371706,1,4,20588.4,0,0,1,24,6,6,600,0,0,10,101,1,10,31000,1,11
2019,201901,213693,2019001326789,10371.6,2019002136931,10206,1,1,10371.6,1,0,2,37,6,8,826,1,100,10,101,1,10,50000,1,11
2019,201901,213848,2019001328291,4489.2,2019002138481,373806,1,1,4644.0,0,0,1,57,2,1,100,1,100,6,63,1,10,53000,1,11
2019,201901,213848,2019001328291,4489.2,2019002138481,373806,1,2,6811.2,1,0,2,50,1,1,100,1,100,5,50,1,10,38000,1,11
2019,201901,213848,2019001328291,4489.2,2019002138481,373806,1,3,6656.4,1,0,1,47,1,1,100,1,100,7,71,1,10,55000,1,11
2019,201901,213848,2019001328291,4489.2,2019002138481,373806,1,4,6192.0,0,0,2,32,6,1,100,1,100,7,71,1,10,67000,1,11
2019,201901,214312,2019001332959,12384.0,2019002143121,330006,1,2,12848.4,0,0,2,64,1,1,100,0,0,11,115,1,10,78000,1,11
2019,201901,214467,2019001334378,19814.4,2019002144671,590306,1,1,19659.6,0,0,2,27,6,1,100,0,0,10,101,1,10,72000,1,11
2019,201901,214467,2019001334378,19814.4,2019002144671,590306,1,2,27554.4,0,0,1,38,6,1,100,0,0,10,101,1,10,175000,1,11
2019,201901,214467,2019001334378,19814.4,2019002144671,590306,1,3,19814.4,0,0,2,23,6,1,100,0,0,10,101,1,10,90000,1,11
2019,201901,214622,2019001336278,9288.0,2019002146221,375706,1,1,9288.0,0,0,1,52,6,2,200,0,0,6,65,1,10,45000,2,20
2019,201901,214776,2019001338018,4024.8,2019002147761,850606,1,1,4024.8,1,1,2,37,1,1,100,4,416,11,115,1,10,240000,1,11
2019,201901,214776,2019001338018,4024.8,2019002147761,850606,1,2,4179.6,1,1,1,36,1,1,100,1,100,10,101,1,10,102000,1,11
2019,201901,214931,2019001339692,23839.2,2019002149311,375806,1,1,23684.4,3,0,2,40,1,1,100,1,100,1,16,1,10,20000,1,11
2019,201901,214931,2019001339692,23839.2,2019002149311,375806,1,2,30960.0,3,0,1,41,1,1,100,1,100,1,16,1,10,24000,1,11
2019,201901,214931,2019001339692,23839.2,2019002149311,375806,1,3,37152.0,0,0,1,23,6,1,100,1,100,7,71,1,10,12000,1,11
2019,201901,214931,2019001339692,23839.2,2019002149311,375806,1,4,28483.2,0,0,2,20,6,1,100,1,100,7,71,1,10,7700,1,11
2019,201901,215241,2019001343128,7275.6,2019002152411,370406,1,1,7275.6,0,0,1,25,6,1,100,4,416,7,71,1,10,30000,1,11
2019,201901,215241,2019001343128,7275.6,2019002152411,370406,1,2,5263.2,0,0,2,24,6,1,100,1,100,7,71,1,10,29000,1,11
2019,201901,215396,2019001344680,8668.8,2019002153961,850906,1,1,8823.6,0,0,1,61,4,6,640,0,0,7,71,1,10,55000,1,11
2019,201901,215550,2019001346079,10216.8,2019002155501,670906,1,1,10371.6,2,0,2,57,4,6,640,0,0,2,22,1,10,12000,1,11
